"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-10-27","6.1",,,"0.0","    0","0.0","0.0","8.3","10.6","4.4","    0","  230","  240",,"10.7","13.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-10-28","5.1",,,"1.3","    2","0.0","0.0","4.3","7.2","2.8","   13","  200","  210",,"9.8","12.1","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-10-29","2.4",,,"0.3","    0","0.0","0.0","4.9","7.8","0.0","    1","  240","  230",,"6.3","6.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-10-30","5.5",,,"5.1","    6","0.0","0.0","3.9","8.3","1.1","   39","  280","  270",,"13.9","19.2","    1",,,"    1",,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-10-31","5.3",,,"3.0","    6","10.0","0.0","3.3","5.0","0.6","   36","  260","  260",,"13.0","15.7","    1",,,"    1",,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-01","4.0",,,"4.8","    3","0.0","0.0","3.1","6.1","1.1","   16","  170","  170",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-02","2.6",,,"2.3","    0","0.0","0.0","7.6","11.7","4.4","    0","  320","  320",,"4.5","5.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-03","3.3",,,"0.0","   92","0.0","0.0","7.7","10.6","3.9","  561","   10","  360",,"7.6","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-04","4.3",,,"8.9","    0","0.0","0.0","4.3","8.3","2.2","    0","   90","   90",,"10.7","13.4","    1",,,,"    1",,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-05","2.3",,,"0.8","    0","0.0","0.0","9.3","11.7","7.8","    0","  290","  300",,"6.7","8.1","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-06","3.2",,,"0.0","   91","0.0","0.0","6.2","8.3","2.2","  550","  310","  300",,"7.6","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-07","2.5",,,"0.0","   68","0.0","0.0","4.0","9.4","-0.5","  412","   20","   20",,"5.8","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-08","2.9",,,"0.0","   65","0.0","0.0","1.6","7.8","-3.8","  390","  240","  250",,"8.9","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-09","6.4",,,"0.5","    0","5.0","0.0","2.6","5.6","-4.9","    0","  280","  290",,"12.5","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-10","4.0",,,"0.0","   95","0.0","0.0","-5.1","-2.7","-8.2","  563","   90","   70",,"7.2","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-11","3.4",,,"0.0","    8","0.0","0.0","-3.8","1.1","-7.1","   45","  150","  170",,"6.7","8.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-12","1.2",,,"4.6","    0","0.0","0.0","1.7","3.3","1.1","    0","  190","  200",,"3.6","4.9","    1",,,"    1",,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-13","2.6",,,"0.0","   12","0.0","0.0","3.4","7.2","-1.0","   73","  270","  270",,"8.9","11.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-14","3.7",,,"0.0","   81","0.0","0.0","3.1","8.9","-0.5","  476","  170","  160",,"7.2","8.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-15","6.3",,,"18.3","    0","0.0","0.0","6.3","8.9","3.9","    0","  270","  270",,"13.0","17.0","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-16","5.5",,,"0.0","   11","0.0","0.0","4.1","5.6","-2.1","   66","  290","  280",,"12.5","14.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-17","4.7",,,"15.2","    0","0.0","0.0","1.4","6.1","-2.1","    0","  150","  160",,"8.9","10.7","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-18","4.7",,,"13.5","    0","0.0","0.0","5.3","6.7","2.8","    0","  320","  320",,"10.7","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-19","5.6",,,"0.0","    0","0.0","0.0","1.6","2.8","-2.1","    0","  320","  320",,"11.6","14.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-20","6.2",,,"0.0","   99","0.0","0.0","2.3","8.9","-1.0","  571","  210","  220",,"9.4","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-21","7.2",,,"1.0","   17","0.0","0.0","5.9","8.3","0.0","   97","  250","  200",,"11.6","15.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-22","3.4",,,"0.0","   16","0.0","0.0","-0.1","1.7","-1.6","   90","  320","  320",,"8.9","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-23","4.5",,,"0.0","   38","0.0","0.0","1.4","6.7","-0.5","  214","  260","  240",,"7.6","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-24","6.2",,,"0.0","   90","0.0","0.0","5.2","14.4","-0.5","  510","  210","  210",,"10.3","14.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-25","6.1",,,"0.3","    8","0.0","0.0","8.4","11.7","-0.5","   48","  290","  310",,"10.3","13.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-26","4.1",,,"0.0","   94","0.0","0.0","0.8","6.7","-6.0","  527","  240","  250",,"10.3","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-27","3.6",,,"0.0","   69","0.0","0.0","3.8","9.4","-1.6","  385","  100","  170",,"7.6","9.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-28","7.0",,,"0.0","   28","0.0","0.0","10.9","17.2","5.0","  115","  280","  230",,"13.9","17.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-29","3.6",,,"0.0","  100","0.0","0.0","5.7","7.2","-0.5","  558","  280","  300",,"8.1","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-11-30","5.4",,,"1.0","   79","0.0","0.0","4.9","8.9","1.7","  438","  270","  260",,"13.0","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-01","2.4",,,"0.0","   75","0.0","0.0","2.9","10.0","-3.8","  417","  270","  240",,"6.7","8.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-02","3.5",,,"0.0","   34","0.0","0.0","3.9","11.7","-0.5","  187","  240","  230",,"6.7","8.9",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-03","2.1",,,"0.0","   80","0.0","0.0","4.3","11.7","-3.8","  442","  250","  140",,"5.4","5.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-04","7.7",,,"2.0","    0","0.0","0.0","8.8","16.1","5.0","    0","  190","  180",,"11.2","16.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-05","12.2",,,"1.0","    4","0.0","0.0","6.9","13.9","-2.1","   23","  240","  240",,"18.3","23.3","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-06","8.4",,,"0.0","   49","0.0","0.0","-0.8","1.7","-3.2","  270","  250","  240",,"14.8","19.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-07","5.0",,,"1.3","    9","46.0","30.0","-3.3","-2.7","-4.9","   50","  260","  260",,"10.3","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-08","4.8",,,"0.0","   12","3.0","30.0","-3.8","-1.0","-7.1","   67","  250","  240",,"10.7","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-09","4.0",,,"4.3","    0","71.0","50.0","-2.6","-1.0","-4.3","    0","  200","  190",,"8.1","10.3","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-10","4.8",,,"0.0","    0","0.0","50.0","-3.4","-2.1","-4.3","    0","  250","  250",,"8.9","10.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-11","3.4",,,"2.5","    0","33.0","50.0","-2.8","-0.5","-4.9","    0","  330","  320",,"9.4","12.5","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-12","6.8",,,"0.0","   48","0.0","50.0","-4.9","-1.0","-8.2","  260","  330","  320",,"12.5","16.1","    1",,,,,"    1",,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-13","5.4",,,"8.4","    0","124.0","50.0","-7.6","-6.0","-8.2","    0","  110","  100",,"9.8","11.6","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-14","2.4",,,"0.8","   11","20.0","150.0","-9.4","-6.0","-17.7","   60","  360","  350",,"7.6","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-15","4.8",,,"2.3","    1","76.0","150.0","-5.3","-2.7","-7.1","    3","  270","  270",,"9.8","12.1","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-16","4.4",,,"7.1","    0","89.0","250.0","-3.7","-2.7","-5.5","    2","   90","   90",,"7.6","8.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-17","4.4",,,"0.0","    0","0.0","200.0","-4.3","-0.5","-6.0","    0","   90","   90",,"7.6","9.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-18","4.3",,,"1.5","    0","0.0","180.0","1.7","4.4","-1.6","    0","  210","  210",,"7.2","9.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-19","7.7",,,"0.0","   10","0.0","80.0","4.5","6.7","1.7","   56","  250","  240",,"11.6","15.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-20","2.8",,,"0.0","   62","0.0","0.0","-0.2","1.7","-3.8","  336","  290","  300",,"9.8","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-21","4.8",,,"0.0","    0","0.0","0.0","-1.3","0.6","-2.1","    0","   90","  100",,"8.1","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-22","2.2",,,"1.0","    0","8.0","0.0","-0.3","1.1","-1.6","    0","   70","   90",,"6.7","7.6","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-23","4.3",,,"0.0","   30","0.0","0.0","-0.4","0.6","-4.9","  161","  290","  300",,"8.1","10.3","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-24","2.6",,,"3.6","    0","38.0","0.0","-6.2","-4.9","-7.7","    0","  300","  290",,"4.5","5.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-25","6.7",,,"6.6","    8","178.0","80.0","-7.7","-6.0","-12.7","   45","  290","  290",,"11.6","16.1","    1","    1",,,,,,"    1","    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-26","3.2",,,"1.5","   11","28.0","180.0","-13.0","-11.6","-19.3","   57","  260","  310",,"7.2","9.8","    1",,,,,,,"    1","    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-27","1.4",,,"0.3","   71","3.0","130.0","-17.4","-9.9","-24.3","  383","  250","  250",,"5.4","5.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-28","2.2",," 2338","0.5",,"5.0","130.0","-17.1","-9.9","-23.2",,"  170","  170",,"4.5","6.3","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-29","2.9",," 0124","2.5",,"64.0","130.0","-10.7","-7.7","-12.7",,"  250","  170",,"6.3","7.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-30","4.7",," 1113","2.0",,"43.0","200.0","-10.7","-9.3","-21.0",,"  310","  310",,"9.8","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2017-12-31","1.6",," 0306","0.5",,"8.0","180.0","-15.2","-11.0","-21.6",,"   30","   30",,"4.5","5.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-01","4.5",,,"0.3","    3","13.0","180.0","-12.6","-9.3","-13.8","   16","  320","  330",,"8.9","11.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-02","6.8",,,"0.3","   32","5.0","180.0","-10.0","-7.1","-16.0","  176","  240","  240",,"13.0","15.2","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-03","5.3",,,"1.5","    0","64.0","200.0","-12.2","-7.1","-15.5","    0","  210","  200",,"9.8","12.5","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-04","3.8",,,"0.0","   47","0.0","200.0","-10.8","-9.3","-19.3","  258","  350","  330",,"8.1","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-05","1.7",,,"0.0","   62","0.0","180.0","-16.6","-11.0","-22.7","  342","  310","  300",,"5.4","6.7",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-06","2.7",,,"0.0","   76","0.0","180.0","-15.3","-11.6","-23.8","  418","  160","  180",,"6.3","7.6","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-07","6.4",,,"1.8","   10","10.0","180.0","-9.6","-1.0","-12.1","   54","  210","  200",,"10.3","13.4","    1",,,"    1",,"    1",,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-08","6.7",,,"4.3","   50","48.0","230.0","0.2","2.2","-1.6","  277","  240","  240",,"12.5","14.3","    1",,,,,"    1",,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-09","2.4",,,"0.0","   60","0.0","180.0","-1.0","2.8","-4.9","  333","  240","  240",,"4.5","4.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-10","4.9",,,"2.0","    0","0.0","180.0","0.6","9.4","-4.3","    0","  200","  210",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-11","5.8",,,"10.7","    0","0.0","30.0","10.7","14.4","3.9","    0","  260","  190",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-12","7.0",,,"2.3","    0","28.0","0.0","-0.2","3.9","-9.3","    0","   10","  360",,"11.6","14.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-13","4.2",,,"0.0","   10","0.0","30.0","-9.1","-7.7","-12.7","   56","  340","  330",,"8.9","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-14","4.0",,,"0.3","   66","3.0","30.0","-10.8","-7.1","-15.5","  373","  170","  150",,"7.6","9.4",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-15","4.7",,,"3.6","    0","61.0","30.0","-8.6","-6.6","-9.3","    0","  120","  110",,"7.6","9.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-16","2.8",,,"1.3","   57","41.0","100.0","-9.3","-7.1","-12.1","  323","  250","  250",,"5.4","5.4","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-17","6.7",,,"0.0","   83","0.0","80.0","-8.8","-2.7","-16.6","  470","  230","  240",,"13.0","15.2","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-18","8.1",,,"0.0","   46","0.0","80.0","-3.8","0.0","-4.9","  262","  250","  260",,"12.5","16.1",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-19","6.6",,,"0.0","   81","0.0","50.0","-1.0","4.4","-3.8","  461","  240","  240",,"13.0","16.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-20","5.5",,,"0.0","   94","0.0","30.0","3.3","6.7","-1.0","  536","  240","  220",,"12.5","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-21","2.5",,,"1.0","    0","0.0","0.0","1.9","3.9","0.6","    0","  100","   90",,"4.5","5.4","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-22","4.3",,,"21.8","    0","0.0","0.0","3.5","8.9","2.8","    0","  210","  210",,"12.5","16.5","    1","    1","    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-23","7.5",," 0001","1.0",,"3.0","0.0","2.4","7.2","-2.7",,"  290","  230",,"11.2","16.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-24","2.2",," 0008","0.0",,"0.0","0.0","-3.2","-2.1","-4.9",,"  330","  330",,"7.2","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-25","3.4",," 0911","0.0",,"0.0","0.0","-1.3","2.8","-2.7",,"  170","  180",,"6.3","8.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-26","6.0",," 2138","0.0",,"0.0","0.0","2.6","11.1","-2.7",,"  200","  190",,"12.5","17.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-27","7.2",," 0602","0.0",,"0.0","0.0","8.1","10.0","0.0",,"  250","  220",,"12.5","15.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-28","3.0",," 2228","0.3",,"5.0","0.0","1.7","6.1","-2.1",,"   50","   60",,"7.2","8.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-29","4.6",," 2307","1.5",,"41.0","30.0","-2.9","-1.0","-6.6",,"  340","  360",,"7.2","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-30","3.0",," 2352","0.0",,"0.0","30.0","-5.7","-3.2","-6.6",,"  160","  160",,"8.1","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-01-31","7.2",," 1248","0.0",,"0.0","30.0","-0.8","3.3","-3.2",,"  240","  250",,"14.3","17.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-01","7.1",," 1441","0.0",,"0.0","0.0","-2.2","1.7","-12.1",,"  300","  290",,"11.2","14.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-02","4.9",," 1429","0.3",,"8.0","0.0","-10.6","-8.2","-12.1",,"  270","  280",,"9.4","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-03","5.5",," 2101","5.8",,"91.0","30.0","-7.0","0.6","-9.9",,"  250","  220",,"10.3","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-04","5.1",," 0004","7.6",,"119.0","100.0","-3.8","-1.0","-9.9",,"  360","  220",,"9.4","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-05","6.0",," 1437","0.8",,"8.0","150.0","-9.4","-7.7","-11.6",,"  250","  250",,"10.7","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-06","2.4",," 1355","0.8",,"18.0","130.0","-8.9","-4.9","-11.6",,"  220","  260",,"5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-07","2.3",," 1532","2.8",,"36.0","150.0","-7.9","-4.3","-9.9",,"  250","  250",,"6.3","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-08","4.8",," 1348","1.5",,"36.0","150.0","-8.2","-6.0","-9.9",,"  250","  250",,"10.3","12.1",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-09","3.1",," 1114","7.9",,"104.0","180.0","-7.4","-5.5","-8.8",,"   60","   70",,"6.3","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-10","2.1",," 0818","0.5",,"8.0","200.0","-6.6","-4.9","-9.9",,"   10","   10",,"4.5","5.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2018-02-11","3.9",," 1839","7.4",,"91.0","250.0","-6.9","-3.2","-8.8",,"  270","  270",,"8.1","10.7",,,,,,,,,,,,,,,,,,
